movieId,title,genres,genre_list,genre_text,clean_title,year,tag_text,content_text
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,"['Animation', 'Comedy', 'Sci-Fi']",animation comedy scifi,"Family Guy Presents: Something, Something, Something, Dark Side",2009.0,,animation comedy scifi animation comedy scifi
140523,"Visit, The (2015)",Comedy|Horror,"['Comedy', 'Horror']",comedy horror,"Visit, The",2015.0,,comedy horror comedy horror
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,"['Crime', 'Drama', 'Mystery']",crime drama mystery,Secret in Their Eyes,2015.0,,crime drama mystery crime drama mystery
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,"['Animation', 'Comedy', 'Sci-Fi']",animation comedy scifi,The Electric Hotel,1908.0,,animation comedy scifi animation comedy scifi
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,"['Comedy', 'Documentary']",comedy documentary,Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015.0,,comedy documentary comedy documentary
140627,Battle For Sevastopol (2015),Drama|Romance|War,"['Drama', 'Romance', 'War']",drama romance war,Battle For Sevastopol,2015.0,,drama romance war drama romance war
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",action comedy scifi thriller,American Ultra,2015.0,,action comedy scifi thriller action comedy scifi thriller
140715,Straight Outta Compton (2015),Drama,['Drama'],drama,Straight Outta Compton,2015.0,,drama drama
140725,Cop Car (2015),Crime|Thriller,"['Crime', 'Thriller']",crime thriller,Cop Car,2015.0,,crime thriller crime thriller
140737,The Lost Room (2006),Action|Fantasy|Mystery,"['Action', 'Fantasy', 'Mystery']",action fantasy mystery,The Lost Room,2006.0,,action fantasy mystery action fantasy mystery
140816,Tangerine (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Tangerine,2015.0,,comedy drama comedy drama
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",crime drama mystery thriller,Every Secret Thing,2014.0,,crime drama mystery thriller crime drama mystery thriller
140852,964 Pinocchio (1991),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,964 Pinocchio,1991.0,,horror scifi horror scifi
140928,Joy (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Joy,2015.0,,comedy drama comedy drama
140956,Ready Player One,Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",action scifi thriller,Ready Player One,,,action scifi thriller action scifi thriller
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,"['Drama', 'Horror', 'Sci-Fi']",drama horror scifi,Victor Frankenstein,2015.0,,drama horror scifi drama horror scifi
141131,Guardians (2016),(no genres listed),[],,Guardians,2016.0,,
141400,Invincible Shaolin (1978),Action,['Action'],action,Invincible Shaolin,1978.0,,action action
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']",action comedy horror,Scouts Guide to the Zombie Apocalypse,2015.0,,action comedy horror action comedy horror
141422,Suffragette (2015),Drama,['Drama'],drama,Suffragette,2015.0,,drama drama
141513,Fort Tilden (2014),Comedy,['Comedy'],comedy,Fort Tilden,2014.0,,comedy comedy
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,Turbo Kid,2015.0,,action adventure scifi action adventure scifi
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,The Unauthorized Saved by the Bell Story,2014.0,,comedy drama comedy drama
141668,War Room (2015),Drama,['Drama'],drama,War Room,2015.0,,drama drama
141688,Legend (2015),Crime|Thriller,"['Crime', 'Thriller']",crime thriller,Legend,2015.0,,crime thriller crime thriller
141718,Deathgasm (2015),Comedy|Horror,"['Comedy', 'Horror']",comedy horror,Deathgasm,2015.0,,comedy horror comedy horror
141749,The Danish Girl (2015),Drama,['Drama'],drama,The Danish Girl,2015.0,,drama drama
141799,Cooties (2015),Comedy|Horror,"['Comedy', 'Horror']",comedy horror,Cooties,2015.0,,comedy horror comedy horror
141810,Autumn Marathon (1979),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Autumn Marathon,1979.0,,comedy drama comedy drama
141816,12 Chairs (1976),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,12 Chairs,1976.0,,adventure comedy adventure comedy
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",comedy drama fantasy romance,Ordinary Miracle,1978.0,,comedy drama fantasy romance comedy drama fantasy romance
141820,Old Men: Robbers (1971),Comedy,['Comedy'],comedy,Old Men: Robbers,1971.0,,comedy comedy
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,Unbelievable Adventures of Italians in Russia,1974.0,,adventure comedy adventure comedy
141836,It Can't Be! (1975),Comedy,['Comedy'],comedy,It Can't Be!,1975.0,,comedy comedy
141844,12 Chairs (1971),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,12 Chairs,1971.0,,adventure comedy adventure comedy
141846,Steve Jobs: The Man in the Machine (2015),Documentary,['Documentary'],documentary,Steve Jobs: The Man in the Machine,2015.0,,documentary documentary
141866,Green Room (2015),(no genres listed),[],,Green Room,2015.0,,
141890,Beasts of No Nation (2015),Drama|War,"['Drama', 'War']",drama war,Beasts of No Nation,2015.0,moving,drama war drama war moving
141928,Bloodsucking Bastards (2015),Comedy|Horror,"['Comedy', 'Horror']",comedy horror,Bloodsucking Bastards,2015.0,,comedy horror comedy horror
141994,Saving Christmas (2014),Children|Comedy,"['Children', 'Comedy']",children comedy,Saving Christmas,2014.0,,children comedy children comedy
142020,Oscar (1967),Comedy,['Comedy'],comedy,Oscar,1967.0,,comedy comedy
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,"['Action', 'Adventure', 'Animation']",action adventure animation,Iron Man & Hulk: Heroes United,2013.0,,action adventure animation action adventure animation
142074,Knock Knock (2015),Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']",crime horror thriller,Knock Knock,2015.0,,crime horror thriller crime horror thriller
142115,The Blue Planet (2001),Documentary,['Documentary'],documentary,The Blue Planet,2001.0,,documentary documentary
142196,Cornered! (2009),Comedy|Horror,"['Comedy', 'Horror']",comedy horror,Cornered!,2009.0,,comedy horror comedy horror
142222,Demolition (2016),Drama,['Drama'],drama,Demolition,2016.0,,drama drama
142366,Cigarette Burns (2005),Horror|Thriller,"['Horror', 'Thriller']",horror thriller,Cigarette Burns,2005.0,,horror thriller horror thriller
142372,Our Brand Is Crisis (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Our Brand Is Crisis,2015.0,,comedy drama comedy drama
142420,High Rise (2015),Action|Drama|Sci-Fi,"['Action', 'Drama', 'Sci-Fi']",action drama scifi,High Rise,2015.0,,action drama scifi action drama scifi
142422,The Night Before (2015),Comedy,['Comedy'],comedy,The Night Before,2015.0,,comedy comedy
142424,Into the Forest (2015),Drama|Sci-Fi,"['Drama', 'Sci-Fi']",drama scifi,Into the Forest,2015.0,,drama scifi drama scifi
142444,The Editor (2015),Comedy|Horror|Mystery,"['Comedy', 'Horror', 'Mystery']",comedy horror mystery,The Editor,2015.0,,comedy horror mystery comedy horror mystery
142448,Everest (2015),Adventure|Drama|Thriller,"['Adventure', 'Drama', 'Thriller']",adventure drama thriller,Everest,2015.0,,adventure drama thriller adventure drama thriller
142456,The Brand New Testament (2015),(no genres listed),[],,The Brand New Testament,2015.0,,
142488,Spotlight (2015),Thriller,['Thriller'],thriller,Spotlight,2015.0,,thriller thriller
142507,Pawn Sacrifice (2015),Drama,['Drama'],drama,Pawn Sacrifice,2015.0,,drama drama
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,Hardcore Henry,2015.0,,action adventure scifi action adventure scifi
142536,Burnt (2015),Drama,['Drama'],drama,Burnt,2015.0,,drama drama
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,"['Action', 'Comedy']",action comedy,Ryuzo and the Seven Henchmen,2015.0,,action comedy action comedy
142558,If I Were a Rich Man (2002),Comedy,['Comedy'],comedy,If I Were a Rich Man,2002.0,,comedy comedy
142598,Last Shift (2014),Horror,['Horror'],horror,Last Shift,2014.0,,horror horror
142602,"F*ck You, Goethe 2 (2015)",Comedy,['Comedy'],comedy,"F*ck You, Goethe 2",2015.0,,comedy comedy
142831,Garam Masala (2005),Comedy,['Comedy'],comedy,Garam Masala,2005.0,,comedy comedy
142961,Life Eternal (2015),Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']",comedy crime thriller,Life Eternal,2015.0,,comedy crime thriller comedy crime thriller
142997,Hotel Transylvania 2 (2015),Animation|Comedy,"['Animation', 'Comedy']",animation comedy,Hotel Transylvania 2,2015.0,,animation comedy animation comedy
143001,Anti-Social (2015),Crime,['Crime'],crime,Anti-Social,2015.0,,crime crime
143031,Jump In! (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Jump In!,2007.0,,comedy drama romance comedy drama romance
143245,The Little Prince (2015),Animation|Fantasy,"['Animation', 'Fantasy']",animation fantasy,The Little Prince,2015.0,,animation fantasy animation fantasy
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,"['Mystery', 'Sci-Fi', 'Thriller']",mystery scifi thriller,Narcopolis,2014.0,,mystery scifi thriller mystery scifi thriller
143257,Ashby (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Ashby,2015.0,,comedy drama comedy drama
143355,Wonder Woman (2017),Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",action adventure fantasy,Wonder Woman,2017.0,,action adventure fantasy action adventure fantasy
143365,The Circle (2016),Drama|Sci-Fi|Thriller,"['Drama', 'Sci-Fi', 'Thriller']",drama scifi thriller,The Circle,2016.0,,drama scifi thriller drama scifi thriller
143367,Silence (2016),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Silence,2016.0,contemplative philosophical thought-provoking tragic,drama thriller drama thriller contemplative philosophical thought-provoking tragic
143385,Bridge of Spies (2015),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Bridge of Spies,2015.0,,drama thriller drama thriller
143410,Hyena Road,(no genres listed),[],,Hyena Road,,,
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",drama mystery thriller,The Great Hypnotist,2014.0,,drama mystery thriller drama mystery thriller
143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']",action horror thriller,Into the Grizzly Maze,2015.0,,action horror thriller action horror thriller
143511,Human (2015),Documentary,['Documentary'],documentary,Human,2015.0,,documentary documentary
143525,Chasuke's Journey (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Chasuke's Journey,2015.0,,comedy drama comedy drama
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,"['Comedy', 'Crime', 'Fantasy']",comedy crime fantasy,L.A. Slasher,2015.0,,comedy crime fantasy comedy crime fantasy
143859,"Hail, Caesar! (2016)",Comedy,['Comedy'],comedy,"Hail, Caesar!",2016.0,,comedy comedy
143896,How To Change The World (2015),Documentary,['Documentary'],documentary,How To Change The World,2015.0,,documentary documentary
143969,Er ist wieder da (2015),Comedy,['Comedy'],comedy,Er ist wieder da,2015.0,,comedy comedy
144210,Just Eat It: A Food Waste Story (2014),Documentary,['Documentary'],documentary,Just Eat It: A Food Waste Story,2014.0,dumpster diving sustainability,documentary documentary dumpster diving sustainability
144222,Bros Before Hos (2013),Comedy,['Comedy'],comedy,Bros Before Hos,2013.0,,comedy comedy
144262,Slow Learners (2015),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Slow Learners,2015.0,,comedy romance comedy romance
144352,Unforgiven (2013),Action|Crime|Drama,"['Action', 'Crime', 'Drama']",action crime drama,Unforgiven,2013.0,,action crime drama action crime drama
144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,"['Comedy', 'Drama']",comedy drama,"Sex, Drugs & Taxation",2013.0,,comedy drama comedy drama
144522,Sky High (2003),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']",action horror thriller,Sky High,2003.0,,action horror thriller action horror thriller
144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",comedy crime drama romance thriller,Confessions of a Dangerous Mind,2002.0,,comedy crime drama romance thriller comedy crime drama romance thriller
144620,Goosebumps (2015),Adventure|Comedy|Horror,"['Adventure', 'Comedy', 'Horror']",adventure comedy horror,Goosebumps,2015.0,,adventure comedy horror adventure comedy horror
144714,The Perfect Guy (2015),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,The Perfect Guy,2015.0,,drama thriller drama thriller
144716,Rock the Kasbah (2015),Comedy,['Comedy'],comedy,Rock the Kasbah,2015.0,,comedy comedy
144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,"['Comedy', 'Horror', 'Sci-Fi']",comedy horror scifi,Freaks of Nature,2015.0,,comedy horror scifi comedy horror scifi
144976,Bone Tomahawk (2015),Horror|Western,"['Horror', 'Western']",horror western,Bone Tomahawk,2015.0,,horror western horror western
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,"['Animation', 'Horror', 'Mystery']",animation horror mystery,Extraordinary Tales,2015.0,,animation horror mystery animation horror mystery
145150,The Dressmaker (2015),Comedy|Drama|Thriller,"['Comedy', 'Drama', 'Thriller']",comedy drama thriller,The Dressmaker,2015.0,,comedy drama thriller comedy drama thriller
145283,Nowitzki: The Perfect Shot (2014),Documentary,['Documentary'],documentary,Nowitzki: The Perfect Shot,2014.0,,documentary documentary
145418,Trumbo (2015),Drama,['Drama'],drama,Trumbo,2015.0,,drama drama
145491,Our Lips Are Sealed (2000),Children|Comedy|Drama,"['Children', 'Comedy', 'Drama']",children comedy drama,Our Lips Are Sealed,2000.0,,children comedy drama children comedy drama
145724,Idaho Transfer (1973),Sci-Fi,['Sci-Fi'],scifi,Idaho Transfer,1973.0,,scifi scifi
145745,Witch Hunt (1999),Crime|Drama,"['Crime', 'Drama']",crime drama,Witch Hunt,1999.0,,crime drama crime drama
145839,Concussion (2015),Drama,['Drama'],drama,Concussion,2015.0,,drama drama
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,"['Adventure', 'Animation', 'Children', 'Comedy']",adventure animation children comedy,"Peanuts Movie, The",2015.0,,adventure animation children comedy adventure animation children comedy
145951,Bloodsport: The Dark Kumite (1999),Action|Thriller,"['Action', 'Thriller']",action thriller,Bloodsport: The Dark Kumite,1999.0,,action thriller action thriller
145994,Formula of Love (1984),Comedy,['Comedy'],comedy,Formula of Love,1984.0,,comedy comedy
146024,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,"['Comedy', 'Romance', 'Western']",comedy romance western,A Man from Boulevard des Capucines,1987.0,,comedy romance western comedy romance western
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,"['Crime', 'Mystery']",crime mystery,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1981.0,,crime mystery crime mystery
146210,Blue Mountain State: The Rise of Thadland (2015),Comedy,['Comedy'],comedy,Blue Mountain State: The Rise of Thadland,2015.0,,comedy comedy
146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Dil To Pagal Hai,1997.0,,comedy drama romance comedy drama romance
146309,The Boy and the Beast (2015),Action|Adventure|Animation,"['Action', 'Adventure', 'Animation']",action adventure animation,The Boy and the Beast,2015.0,,action adventure animation action adventure animation
146656,Creed (2015),Drama,['Drama'],drama,Creed,2015.0,,drama drama
146662,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,"['Adventure', 'Animation', 'Comedy']",adventure animation comedy,Dragons: Gift of the Night Fury,2011.0,,adventure animation comedy adventure animation comedy
146682,Twinsters (2015),Documentary,['Documentary'],documentary,Twinsters,2015.0,,documentary documentary
146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,"['Animation', 'Children', 'Comedy']",animation children comedy,Cosmic Scrat-tastrophe,2015.0,,animation children comedy animation children comedy
146688,Solace (2015),Fantasy|Mystery|Thriller,"['Fantasy', 'Mystery', 'Thriller']",fantasy mystery thriller,Solace,2015.0,,fantasy mystery thriller fantasy mystery thriller
146730,Lost in the Sun (2015),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",action drama thriller,Lost in the Sun,2015.0,,action drama thriller action drama thriller
146986,Le Maître d'école (1981),Comedy,['Comedy'],comedy,Le Maître d'école,1981.0,,comedy comedy
147002,Eros (2004),Drama|Romance,"['Drama', 'Romance']",drama romance,Eros,2004.0,,drama romance drama romance
147142,Those Happy Days (2006),Children|Comedy,"['Children', 'Comedy']",children comedy,Those Happy Days,2006.0,,children comedy children comedy
147196,The Girls (1961),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,The Girls,1961.0,,comedy romance comedy romance
147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),[],,The Adventures of Sherlock Holmes and Doctor Watson,,,
147282,What Men Still Talk About (2011),Comedy,['Comedy'],comedy,What Men Still Talk About,2011.0,,comedy comedy
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,"['Crime', 'Mystery']",crime mystery,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,1983.0,,crime mystery crime mystery
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,"['Crime', 'Mystery']",crime mystery,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,1986.0,,crime mystery crime mystery
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,"['Crime', 'Mystery']",crime mystery,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,1980.0,,crime mystery crime mystery
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,['Crime'],crime,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,1979.0,,crime crime
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,['Crime'],crime,Sherlock Holmes and Dr. Watson: Acquaintance,1979.0,,crime crime
147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",adventure drama fantasy scifi,Doctor Who: Last Christmas,2014.0,,adventure drama fantasy scifi adventure drama fantasy scifi
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,"['Adventure', 'Drama']",adventure drama,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011.0,,adventure drama adventure drama
147376,Doctor Who: A Christmas Carol (2010),Sci-Fi,['Sci-Fi'],scifi,Doctor Who: A Christmas Carol,2010.0,,scifi scifi
147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,"['Adventure', 'Children', 'Drama', 'Sci-Fi']",adventure children drama scifi,Doctor Who: Planet of the Dead,2009.0,,adventure children drama scifi adventure children drama scifi
147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,"['Adventure', 'Children', 'Drama', 'Sci-Fi']",adventure children drama scifi,Doctor Who: The Next Doctor,2008.0,,adventure children drama scifi adventure children drama scifi
147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,"['Action', 'Sci-Fi']",action scifi,Doctor Who: Voyage Of The Damned,2007.0,,action scifi action scifi
147384,Doctor Who: The Runaway Bride (2007),Sci-Fi,['Sci-Fi'],scifi,Doctor Who: The Runaway Bride,2007.0,,scifi scifi
147410,A Perfect Day (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,A Perfect Day,2015.0,,comedy drama comedy drama
147657,Masked Avengers (1981),Action,['Action'],action,Masked Avengers,1981.0,,action action
147662,Return of the One-Armed Swordsman (1969),Action|Adventure,"['Action', 'Adventure']",action adventure,Return of the One-Armed Swordsman,1969.0,,action adventure action adventure
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,The Lord's Lantern in Budapest,1999.0,,comedy drama comedy drama
148166,Hitchcock/Truffaut (2015),Documentary,['Documentary'],documentary,Hitchcock/Truffaut,2015.0,,documentary documentary
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,"['Adventure', 'Sci-Fi', 'Thriller']",adventure scifi thriller,The 5th Wave,2016.0,,adventure scifi thriller adventure scifi thriller
148238,A Very Murray Christmas (2015),Comedy,['Comedy'],comedy,A Very Murray Christmas,2015.0,,comedy comedy
148424,Chi-Raq (2015),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Chi-Raq,2015.0,,comedy drama comedy drama
148482,Truth (2015),Drama,['Drama'],drama,Truth,2015.0,,drama drama
148592,Just Jim (2015),Comedy,['Comedy'],comedy,Just Jim,2015.0,,comedy comedy
148626,"Big Short, The (2015)",Drama,['Drama'],drama,"Big Short, The",2015.0,funny interesting witty,drama drama funny interesting witty
148632,Applesauce (2015),Comedy,['Comedy'],comedy,Applesauce,2015.0,,comedy comedy
148652,The Ridiculous 6 (2015),Comedy|Western,"['Comedy', 'Western']",comedy western,The Ridiculous 6,2015.0,,comedy western comedy western
148667,John Mulaney: The Comeback Kid (2015),Comedy,['Comedy'],comedy,John Mulaney: The Comeback Kid,2015.0,,comedy comedy
148671,Saw (2003),Crime|Horror,"['Crime', 'Horror']",crime horror,Saw,2003.0,,crime horror crime horror
148675,North Pole: Open For Christmas (2015),Children|Fantasy,"['Children', 'Fantasy']",children fantasy,North Pole: Open For Christmas,2015.0,,children fantasy children fantasy
148709,Mojave (2015),Thriller,['Thriller'],thriller,Mojave,2015.0,,thriller thriller
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,"['Adventure', 'Children', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",adventure children comedy drama fantasy scifi,Wizards of Waverly Place: The Movie,2009.0,,adventure children comedy drama fantasy scifi adventure children comedy drama fantasy scifi
148881,World of Tomorrow (2015),Animation|Comedy,"['Animation', 'Comedy']",animation comedy,World of Tomorrow,2015.0,existential surreal,animation comedy animation comedy existential surreal
148888,Zoolander 2 (2016),Comedy,['Comedy'],comedy,Zoolander 2,2016.0,,comedy comedy
148956,How to Be Single (2016),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,How to Be Single,2016.0,,comedy romance comedy romance
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,"['Animation', 'Fantasy', 'Horror', 'Mystery']",animation fantasy horror mystery,Blue Exorcist: The Movie,2012.0,,animation fantasy horror mystery animation fantasy horror mystery
148982,Devil Dog: The Hound of Hell (1978),Horror,['Horror'],horror,Devil Dog: The Hound of Hell,1978.0,,horror horror
149011,He Never Died (2015),Comedy|Drama|Horror,"['Comedy', 'Drama', 'Horror']",comedy drama horror,He Never Died,2015.0,,comedy drama horror comedy drama horror
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,Parasyte: Part 1,2014.0,,horror scifi horror scifi
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,Parasyte: Part 2,2015.0,,horror scifi horror scifi
149330,A Cosmic Christmas (1977),(no genres listed),[],,A Cosmic Christmas,1977.0,,
149334,Nocturnal Animals,Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Nocturnal Animals,,,drama thriller drama thriller
149350,Lumberjack Man (2015),Comedy|Horror,"['Comedy', 'Horror']",comedy horror,Lumberjack Man,2015.0,,comedy horror comedy horror
149352,Daddy's Home (2015),Comedy,['Comedy'],comedy,Daddy's Home,2015.0,,comedy comedy
149354,Sisters (2015),Children|Comedy,"['Children', 'Comedy']",children comedy,Sisters,2015.0,,children comedy children comedy
149380,'Tis the Season for Love (2015),Romance,['Romance'],romance,'Tis the Season for Love,2015.0,,romance romance
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,"['Action', 'Adventure', 'Animation']",action adventure animation,Kung Fu Panda 3,2016.0,,action adventure animation action adventure animation
149508,Spellbound (2011),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Spellbound,2011.0,,comedy romance comedy romance
149566,Unicorn City (2012),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Unicorn City,2012.0,,comedy romance comedy romance
149590,Standoff (2016),Thriller,['Thriller'],thriller,Standoff,2016.0,,thriller thriller
149612,Swelter (2014),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",action drama thriller,Swelter,2014.0,,action drama thriller action drama thriller
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,"['Comedy', 'Horror', 'Romance', 'Thriller']",comedy horror romance thriller,Pride and Prejudice and Zombies,2016.0,,comedy horror romance thriller comedy horror romance thriller
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",action scifi thriller,Garm Wars: The Last Druid,2014.0,,action scifi thriller action scifi thriller
150254,The Devil's Candy (2015),Horror,['Horror'],horror,The Devil's Candy,2015.0,,horror horror
150401,Close Range (2015),Action|Crime,"['Action', 'Crime']",action crime,Close Range,2015.0,,action crime action crime
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",action crime drama mystery thriller,Sherlock: The Abominable Bride,2016.0,,action crime drama mystery thriller action crime drama mystery thriller
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,"['Adventure', 'Children', 'Comedy', 'Fantasy']",adventure children comedy fantasy,The Love Bug,1997.0,,adventure children comedy fantasy adventure children comedy fantasy
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,"['Comedy', 'Drama', 'Sci-Fi']",comedy drama scifi,Doctor Who: The Husbands of River Song,2015.0,,comedy drama scifi comedy drama scifi
150604,Moonwalkers (2015),Comedy,['Comedy'],comedy,Moonwalkers,2015.0,,comedy comedy
150696,Tomorrow (2015),Documentary,['Documentary'],documentary,Tomorrow,2015.0,,documentary documentary
150993,Anacleto: Agente secreto (2015),Action|Comedy,"['Action', 'Comedy']",action comedy,Anacleto: Agente secreto,2015.0,,action comedy action comedy
151311,Wiener-Dog (2016),Comedy,['Comedy'],comedy,Wiener-Dog,2016.0,,comedy comedy
151315,Ride Along 2 (2016),Action|Comedy,"['Action', 'Comedy']",action comedy,Ride Along 2,2016.0,,action comedy action comedy
151317,Maggie's Plan (2015),Comedy,['Comedy'],comedy,Maggie's Plan,2015.0,,comedy comedy
151455,Eddie the Eagle (2016),Comedy,['Comedy'],comedy,Eddie the Eagle,2016.0,,comedy comedy
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,"['Action', 'Fantasy', 'Sci-Fi']",action fantasy scifi,The Flash 2 - Revenge of the Trickster,1991.0,,action fantasy scifi action fantasy scifi
151501,Exposed (2016),Drama,['Drama'],drama,Exposed,2016.0,,drama drama
151557,Stonewall (2015),Drama,['Drama'],drama,Stonewall,2015.0,,drama drama
151559,Frankenstein (2015),Horror|Thriller,"['Horror', 'Thriller']",horror thriller,Frankenstein,2015.0,,horror thriller horror thriller
